Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015]
Mexico,MEX,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.536145070248408,0.517255853879605,0.505212146362122,0.508666921553606,0.550058775557418,0.461804012440622,0.547834285087313,0.49824566189043,0.519365181445325,0.498203551522776,0.494203945557633,0.501871313195128,0.486084985792046,0.488508913059213,0.469213133882838,0.454985871628993,0.406223687618839,0.418022840774587,0.422933908221671,0.458070629980504,0.448540527020208,0.542546694880151,0.561034916262229,0.552549299820041,0.588133033315978,0.621129273005431,0.667520244581662,0.676334282871678
Mexico,MEX,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,..,..,..,..,0,..,..,..,..,0,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00181520417924865,0.0100798178081232,0.0742660606542486,0.183067274908137,0.348322481105733,0.421293923943775,0.608553990916788,0.721767370602474,1.05132086754228,1.75895661731274,3.32688984273134,7.55656591659192,13.5528941437453,20.6546273069979,24.29476814893,27.8537176060571,35.1532182529869,42.5611567174915,49.408753526036,58.6272950897596,65.4994811210096,71.4581751168363,77.5182632596037,79.2411829391876,83.3507082650968,87.260629132271,82.2200092302685,..
Mexico,MEX,Internet users (per 100 people),IT.NET.USER.P2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0.00588069493112912,0.0173078098676624,0.0283050415762566,0.0433391667851826,0.102564189852775,0.20040628032987,0.627311539559522,1.26578327821238,1.85743622125093,5.08138415338066,7.0380231165045,11.9,12.9,14.1,17.21,19.52,20.81,21.71,26.34,31.05,37.1762954125184,39.75,43.46,44.39,..
Mexico,MEX,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.0972697733394,8.42932232240897,8.68014147618641,11.2438289768876,11.5988659779043,13.9369751635474,15.1725811857594,15.8052697641257,17.5539646270602,19.2528153397292,20.7464406198567,22.4513507735298,22.0560002351257,21.4267084451293,21.3990961160438,21.2853964199035,19.6356592638499,18.9814078547771,17.177060002047,15.7292335314881,18.1761874996013,16.9378093587142,16.5098163124355,16.3350661941771,15.9247617560815,15.9921956045596,14.6869368099466
Mexico,MEX,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,14.9373113095313,13.8805025899095,13.6190312914998,13.1338902403415,12.6887040514297,12.3919160528971,11.5211123157522,10.8942591674601,10.9455121517396,10.7947672568473,10.8683567565912,9.97773534237956,9.76736098304776,10.9708106223734,12.5238857457826,10.7767849934187,10.6103061034882,11.8011950921383,13.7671684151864,15.6590378564349,20.6707430281408,20.7007251008067,24.0598641761176,25.8143327491016,26.0726732245928,24.8670405996292,30.420999530593,33.7200635608739,32.8118362287794,32.0979232869993,32.0730344360411,30.0243251292294,30.3648062568898,23.6988600252632,27.0932326421255,44.7855439878247,47.3016881149881,46.5194751931215,49.109007043312,48.7479927816622,50.5861543837532,45.7547674840442,45.0090369568386,47.7277941868657,50.6629385838851,51.0704705717626,53.1903640710445,53.8651366450849,55.3511506893028,52.6541175484201,57.8911216920403,60.6766112232748,63.3109830439651,61.1000442998541,62.3117226181354,68.6909889071823
Mexico,MEX,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,305.3571428571,306.5573770492,245.3125,207.3529411765,197.1428571429,173.9130434783,109.3333333333,113.2530120482,90.3225806452,90.3225806452,102.1505376344,97.8494623656,96.9072164948,97.9166666667,95.9183673469,92.4528301887,96.1165048544,97.0588235294,94,95,100,110.854380376,113.0714367576,112.525347811,112.5251853726,110.4607930899,106.4071233009,106.4071621689,98.8198565179,97.0737366147,99.0372548335,99.5567147841,97.5656158002,99.6647408174,97.1731431951,..
Mexico,MEX,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,7097272000,7627450000,8351504000,10667131000,14080544000,18381409000,24139106000,31382400000,35905340000,42974451000,57574362000,78412643000,86274651000,93108281000,94966519000,97063213000,101083076000,109652607000,99399527000,94016246000,104604453000,114219788000,111919243000,130124346000,138135524000,164954676000,156339589000,147773789000,159250431000,167187656000,152260437000,165913875000,156970661000,158369264000,165602737000,170520204000,170608370000,196080703000,197671890000,193342946000,245906481000,291833290000,348945146000,406042143000,432602236000,..
Mexico,MEX,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..,3.76274023479002,3.57255823288275,3.48306358497829,3.46407282602059,3.01500013754548,3.04843897578825,3.87207388506016,5.94652485435549,7.47196337756888,8.90054955181354,5.84441557997571,5.98746101556676,9.72914213884533,10.6252261480658,10.2572959351913,8.72774464611386,10.634548124596,9.07348633862265,8.80971361206307,7.26049562753529,4.46148261016853,4.43597141852515,5.86724942782093,4.89329655249028,3.90718243682696,7.90539071632194,10.5444240026602,8.92845901824355,5.9663159480155,6.24070855635487,8.77834143048463,6.68375320948924,5.14985555779769,4.61546993492803,5.22025200118515,4.28594603495191,5.78461586940672,3.63286254110012,3.19122404068827,3.52329089364656,3.08516919784287,3.59107338132598,5.98070318723244,3.34844582508542,4.06260014013719,..
Mexico,MEX,Net migration,SM.POP.NETM,..,..,-411004,..,..,..,..,-620001,..,..,..,..,-899999,..,..,..,..,-1212001,..,..,..,..,-1519000,..,..,..,..,-1535834,..,..,..,..,-1302868,..,..,..,..,-1844707,..,..,..,..,-2841190,..,..,..,..,-409596,..,..,..,..,-523585,..,..,..
Mexico,MEX,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11000000,19000000,7000000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,866997321,1001831236,810619117
Mexico,MEX,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,..,..,..,..,..,..,..,..,..,..,312107000,307000000,178385000,457000000,508756000,458411000,731451000,327102000,658163000,1332000000,2090000000,3078000000,1901000000,2192000000,1542000000,1984000000,2036000000,1184000000,2011000000,2785000000,2549000000,4742000000,4393000000,4389000000,10972500000,9526290000,9185600000,12829800000,12756764558,13880522690,18314697208.14,30055344733.19,24047891414.89,18221148210.9,24913521736.636,25971074831.76,21109968232.26,32407302149.2,29078447750.46,17899614355.54,26431284197.29,23649208419.8,20436852837.62,45854568759.58,25675440122.31,30284595502.551
Mexico,MEX,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,-0.057368718498614,1.72919185284608,0.711938299992694,0.372676316670434,-0.298398676210093,0.906034171897877,0.902828389210492,0.860223160863439,1.42983928348751,1.15125743788163,1.54026940568876,0.775136841716108,1.05587361239723,1.0666273579862,0.896252434507445,0.923078454653972,0.977322180980042,0.76378242589795,0.226578736951674,1.05911587713092,0.798921417143224,1.39237446441891,1.91693788367273,1.77167161830494,1.09335283997707,1.86426633140308,3.18155280577677,1.92997319993292,2.09612491994803,1.15099057118583,1.82514995665663,3.13896696045511,3.52261080156812,4.62749954484738,4.57719867412107,4.06811843729437,2.96137384124279,1.01811753947439,0.191704900837428,0.355003630516961,-0.562015294636372,1.13248747982568,1.18537619526104,1.15194894174596,0.997248956292507,1.64449606901839,2.42236558898826,1.0022151969835,1.29717613869803,1.5790697565322,3.96636106318912,8.06071379177138,3.41383396803382,4.53741316811027,6.43374120264448,..
Mexico,MEX,"2005 PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP.05,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.126861706,..,..,..,..,..,..,..,..,..,..
Mexico,MEX,"2005 PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP.05,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.648331385,..,..,..,..,..,..,..,..,..,..
Mexico,MEX,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,96,..,..,..,..,..,..,..,..,..,98,..,..,..,..,..,..,..,..,..,99,..,99.1,..,..,..
Mexico,MEX,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,82.4,..,..,..,..,..,..,..,..,..,92.5,..,..,..,..,..,..,..,..,..,97.5,..,97.2,..,..,..
Mexico,MEX,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,..,..,..,..,..,..,..,..,..,99.8606166858489,..,..,..,..,..,..,..,..,..,99.4274012206874,..,99.623883684386,..,..,..
Mexico,MEX,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,75.7283195853233,..,..,..,..,..,..,..,..,..,82.5207605957985,..,..,..,..,..,..,..,..,..,84.5583751797676,..,84.8533004522324,..,..,..
Mexico,MEX,"Access to non-solid fuel, rural (% of rural population)",EG.NSF.ACCS.RU.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,52.2702515125275,..,52.5793582201004,..,..,..
Mexico,MEX,"Access to non-solid fuel, urban (% of urban population)",EG.NSF.ACCS.UR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,93.7583641591579,..,93.7521382239331,..,..,..
Mexico,MEX,Account at a financial institution (% age 15+) [ts],WP_time_01.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27.42938,..,..,38.69535,..
Mexico,MEX,"Account at a financial institution, female (% age 15+) [ts]",WP_time_01.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.96588,..,..,38.84355,..
Mexico,MEX,"Account at a financial institution, income, poorest 40% (% ages 15+) [ts]",WP_time_01.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.90882,..,..,28.57796,..
Mexico,MEX,"Account at a financial institution, income, richest 60% (% ages 15+) [ts]",WP_time_01.9,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37.79191,..,..,45.59197,..
Mexico,MEX,"Account at a financial institution, male (% age 15+) [ts]",WP_time_01.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33.19209,..,..,38.53702,..
Mexico,MEX,Adequacy of social insurance programs (% of total welfare of beneficiary households),per_si_allsi.adq_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,31.5065912762117,..,35.5891790625636,..,43.4559849372117,..,..,..
Mexico,MEX,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),per_allsp.adq_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28.5970829185044,..,28.4700668595978,..,28.5897735392422,..,..,..
Mexico,MEX,Adequacy of social safety net programs (% of total welfare of beneficiary households),per_sa_allsa.adq_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.4868321201789,..,17.925092743735,..,10.2059632356853,..,..,..
Mexico,MEX,Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),per_lm_alllm.adq_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mexico,MEX,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,..,..,..,..,..,..,..,..,..,..,..,78.88157,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,95.55162,95.65457,98.67205,99.05671,98.89168,99.47571,98.85216,97.74575,96.40022,95.42697,95.08777,94.97285,95.63898,96.56471,97.41671,98.03729,97.96942,..,..
Mexico,MEX,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,..,..,..,..,..,..,..,..,..,..,..,80.04994,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,95.47003,95.36487,97.85172,98.12295,97.96933,98.62893,98.10797,97.03429,95.85873,94.91083,94.65278,94.64286,95.20726,95.97622,96.65606,97.19914,97.03145,..,..
Mexico,MEX,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,..,..,..,..,..,..,..,..,..,..,..,79.4718,..,..,..,..,..,88.09736,..,..,..,..,..,..,..,94.3072,96.06347,96.92153,96.87771,95.03708,97.05748,96.81404,97.25143,97.1677,96.75465,96.54033,96.15057,95.51014,95.50723,98.25462,98.58148,98.42246,99.04518,98.47388,97.38411,96.12495,95.16455,94.86669,94.80515,95.41954,96.26546,97.02966,97.61058,97.49159,..,..
Mexico,MEX,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,4.25732939511707,8.69847147979254,8.65601851226494,3.82486909924341,3.96984388797543,3.73852542125496,1.08283750506959,8.07864257371801,4.99825010633224,9.08547764100463,9.70494682745213,-7.53924328867274,-5.28428639656467,6.32027638371686,3.65425341667891,-7.16437506436527,4.36718719780393,2.73801244328268,5.90626965232623,6.55181219486087,5.85393293011801,3.86461584400656,3.96266002334194,3.91555727667161,-10.8305444209861,6.59602480001182,8.82079542605499,4.55198936352201,4.51616301531843,5.97341095220789,0.200323960059492,0.240340066472555,0.0318635857853309,3.389675352091,1.16448972801011,5.05724611350531,3.75195882396979,0.775525013338395,-4.22433528613008,6.43421776702739,1.87128012126563,3.58584541099344,1.2020875767698,4.05066671341827,..
Mexico,MEX,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,..,..,..,..,..,..,..,..,..,..,248856295574.724,259450927797.826,282019192756.378,306430826289.51,318151404274.814,330781518351.925,343147869504.325,346863603333.165,374885474064.771,393623187670.837,429385734376.481,471057391582.383,435543228801.712,412527877210.984,438600779210.599,454628363170.482,422057082083.964,440489104940.16,452549751444.726,479278560075.984,510679991222.396,540574855396.087,561465996906.44,583714985510.51,606570680100.689,540875773147.706,576552073281.785,627408552190.65,655968122752.196,685592712504.209,726545982680.475,728001428364.633,729751107481.486,729983632351.638,754727707611.76,763516434241.345,802129339437.99,832224901968.684,838679014250.682,803250400714.322,854933280710.802,870931477242.827,902161733652.437,913006507775.044,949989358476.83,..
Mexico,MEX,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,..,..,..,..,..,..,..,..,..,..,31703306790.0963,35039642237.0238,40327473120.6378,49461829635.8157,63195817981.8468,76922106534.9078,76997967050.0992,69632925291.3829,86964774694.4036,109112245638.163,156801322373.778,202664410677.582,128091374720.899,107139769785.844,131588994232.74,142225410546.669,98423560061.3269,107347120023.255,146972861924.137,182900284058.75,218129864631.788,267308400274.051,311331022162.576,436727334929.057,456001499762.33,280879173639.464,327628505596.121,405197462305.153,424540424971.251,492716448440.587,576026061443.498,614963674128.892,630397515608.904,595775275214.872,639241855820.763,700372035534.554,774772206872.328,839427684738.689,872200235481.488,720902220464.267,854933280710.802,933433629996.789,941586146133.869,996844817475.885,1048315820372.12,..
Mexico,MEX,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,0.978032226230368,5.24908960617655,5.23561089690203,0.649646908351428,0.926358108757853,0.843247169462984,-1.61574521501623,5.31565430287246,2.41873357187252,6.5012580542126,7.20044229228651,-9.57490690005433,-7.30983269622995,4.09079743837,1.50746515943024,-9.06578772732908,2.25367148404526,0.673727313942379,3.78756722657359,4.42628601615147,3.74793100660271,1.80989592796557,1.92994837401817,1.92326664326492,-12.4956506500097,4.65125934655745,6.88263476603998,2.76125229042559,2.82944908546767,4.38392198872222,-1.175199440572,-1.03070857924057,-1.19421729000118,2.08185082384715,-0.209054360492814,3.51514660001806,2.14118378593923,-0.83152074236358,-5.73521666518528,4.81736576700078,0.392087750776454,2.13844511620944,-0.163040198173519,2.68497271650338,..
Mexico,MEX,Adjusted net national income per capita (constant 2010 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,4782.95156584461,4829.73037352356,5083.24724856654,5349.38629542896,5384.13841811299,5434.01482093593,5479.83699710167,5391.29679303031,5677.87949298965,5815.21227045705,6193.2742265597,6639.21736324619,6003.51848182312,5564.67132491461,5792.31075692793,5879.62782351455,5346.59324587774,5467.08789322797,5503.92115764189,5712.38587158518,5965.23240860777,6188.80520366589,6300.81613703676,6422.41863562338,6545.93887093315,5727.98121785816,5994.40447962284,6406.97744635442,6583.89025783893,6770.17808052755,7066.97740607545,6983.92632713391,6911.94239931229,6829.39878810479,6971.57668303875,6957.00229798776,7201.55112772866,7355.74957281171,7294.58498935746,6876.22473539172,7207.47763185653,7235.73726879099,7390.4695390372,7378.4201028548,7576.52866952545,..
Mexico,MEX,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..,..,..,..,..,..,..,..,..,..,609.329092936737,652.269875563616,726.881439445888,863.458930697445,1069.47518347658,1263.66149188416,1229.60491974563,1082.30371594268,1317.13695250968,1611.97533470201,2261.63449504947,2856.41006452043,1765.60874936515,1445.22985626088,1737.80892081281,1839.37595804464,1246.82362599105,1332.32839057791,1787.48754531631,2179.93685843256,2547.96616306064,3060.29701915659,3493.78152766211,4805.16321177094,4921.03894966133,2974.565900283,3406.34935265885,4137.7998327321,4261.07225500488,4865.5390267547,5602.89817653854,5899.5227572941,5970.90058773068,5573.80571592773,5904.80986972713,6381.64372388621,6955.93763475045,7419.41249152297,7586.14277613914,6171.28317115924,7207.47763185653,7755.00792082119,7713.4326050485,8055.95554692687,8360.71983006342,..
Mexico,MEX,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.65621833726612,8.68294843784231,9.58532678890821,5.47686720637232,5.16510987741225,5.55100312786861,6.60014434782942,1.28332417992837,4.95508847314691,7.17368774515522,7.68485296238505,8.39296154463871,8.32751162858197,7.34542004017418,7.00389641671526,7.36538853780564,7.28791313615678,9.76676514366045,10.7862328277727,10.2433894535999,11.0269954632306,11.090812334977,9.88699772499468,9.20916742879222,10.9524765604126,10.7083734638484,8.74048833466284,9.61399577256361,9.22669453935836,8.12463014708558,9.27940385326421,9.01414332437905,7.53172242206396,8.06575137292324,6.42737136880542,7.97926949133841,..
